y, u
0.37506, 1.34350
0.37276, 1.34350
0.36931, 1.34350
0.36585, 1.34350
0.36355, 1.34350
0.36010, 1.34350
0.35665, 1.34350
0.35550, 1.34350
0.35205, 1.34350
0.34975, 1.34350
0.34745, 1.34350
0.34630, 1.34350
0.34515, 1.34350
0.34284, 1.34350
0.34284, 1.34350
0.34169, 1.34350
0.34169, 1.34350
0.34169, 1.34350
0.34284, 1.34350
0.34284, 1.34350
0.34284, 1.34350
0.34515, 1.34350
0.34630, 1.34350
0.34745, 1.34350
0.34975, 1.34350
0.35090, 1.34350
0.35435, 1.34350
0.35550, 1.34350
0.35895, 1.34350
0.36010, 1.34350
0.36355, 1.34350
0.36585, 1.34350
0.36931, 1.34350
0.37046, 1.34350
0.37391, 1.34350
0.37736, 1.34350
0.37966, 1.34350
0.38311, 1.34350
0.38656, 1.34350
0.38771, 1.34350
0.39117, 1.34350
0.39232, 1.34350
0.39577, 1.34350
0.39692, 1.34350
0.40037, 1.34350
0.40152, 1.34350
0.40267, 1.34350
0.40497, 1.34350
0.40497, 1.34350
0.40612, 1.34350
0.40612, 1.34350
0.40612, 1.34350
0.40612, 1.34350
0.40612, 1.34350
0.40612, 1.34350
0.40497, 1.34350
0.40267, 1.34350
0.40267, 1.34350
0.40152, 1.34350
0.40037, 1.34350
0.39807, 1.34350
0.39577, 1.34350
0.39347, 1.34350
0.39232, 1.34350
0.38886, 1.34350
0.38656, 1.34350
0.38311, 1.34350
0.38196, 1.34350
0.37851, 1.34350
0.37506, 1.34350
0.37276, 1.34350
0.36931, 1.34350
0.36816, 1.34350
0.36470, 1.34350
0.36125, 1.34350
0.36010, 1.34350
0.35665, 1.34350
0.35550, 1.34350
0.35435, 1.34350
0.35205, 1.34350
0.35090, 1.34350
0.34975, 1.34350
0.34975, 1.34350
0.34745, 1.34350
0.34745, 1.34350
0.34745, 1.34350
0.34745, 1.34350
0.34745, 1.34350
0.34975, 1.34350
0.34975, 1.34350
0.35090, 1.34350
0.35205, 1.34350
0.35435, 1.34350
0.35550, 1.34350
0.35895, 1.34350
0.36010, 1.34350
0.36355, 1.34350
0.36470, 1.34350
0.36816, 1.34350
0.37046, 1.34350
0.37276, 1.34350
0.37506, 1.34350
0.37851, 1.34350
0.38196, 1.34350
0.38426, 1.34350
0.38771, 1.34350
0.39117, 1.34350
0.39232, 1.34350
0.39577, 1.34350
0.39692, 1.34350
0.40037, 1.34350
0.40152, 1.34350
0.40267, 1.34350
0.40497, 1.34350
0.40612, 1.34350
0.40612, 1.34350
0.40727, 1.34350
0.40727, 1.34350
0.40727, 1.34350
0.40727, 1.34350
0.40727, 1.34350
0.40612, 1.34350
0.40612, 1.34350
0.40497, 1.34350
0.40267, 1.34350
0.40152, 1.34350
0.40037, 1.34350
0.39807, 1.34350
0.39692, 1.34350
0.39347, 1.34350
0.39232, 1.34350
0.38886, 1.34350
0.38656, 1.34350
0.38426, 1.34350
0.38196, 1.34350
0.37851, 1.34350
0.37506, 1.34350
0.37276, 1.34350
0.36931, 1.34350
0.36816, 1.34350
0.36470, 1.34350
0.36125, 1.34350
0.36010, 1.34350
0.35665, 1.34350
0.35550, 1.34350
0.35435, 1.34350
0.35090, 1.34350
0.34975, 1.34350
0.34745, 1.34350
0.34745, 1.34350
0.34630, 1.34350
0.34630, 1.34350
0.34515, 1.34350
0.34515, 1.34350
0.34515, 1.34350
0.34515, 1.34350
0.34630, 1.34350
0.34630, 1.34350
0.34745, 1.34350
0.34975, 1.34350
0.34975, 1.34350
0.35090, 1.34350
0.35435, 1.34350
0.35550, 1.34350
0.35665, 1.34350
0.36010, 1.34350
0.36125, 1.34350
0.36470, 1.34350
0.36816, 1.34350
0.36931, 1.34350
0.37276, 1.34350
0.37506, 1.34350
0.37851, 1.34350
0.38196, 1.34350
0.38311, 1.34350
0.38656, 1.34350
0.38886, 1.34350
0.39117, 1.34350
0.39232, 1.34350
0.39577, 1.34350
0.39692, 1.34350
0.39807, 1.34350
0.40037, 1.34350
0.40152, 1.34350
0.40267, 1.34350
0.40267, 1.34350
0.40497, 1.34350
0.40497, 1.34350
0.40497, 1.34350
0.40497, 1.34350
0.40497, 1.34350
0.40497, 1.34350
0.40267, 1.34350
0.40267, 1.34350
0.40152, 1.34350
0.40037, 1.34350
0.39807, 1.34350
0.39692, 1.34350
0.39577, 1.34350
0.39232, 1.34350
0.39117, 1.34350
0.38771, 1.34350
0.38426, 1.34350
0.38311, 1.34350
0.37966, 1.34350
0.37736, 1.34350
0.37391, 1.34350
0.37046, 1.34350
0.36816, 1.34350
0.36585, 1.34350
0.36355, 1.34350
0.36010, 1.34350
0.35665, 1.34350
0.35550, 1.34350
0.35205, 1.34350
0.35090, 1.34350
0.34975, 1.34350
0.34745, 1.34350
0.34630, 1.34350
0.34515, 1.34350
0.34515, 1.34350
0.34284, 1.34350
0.34284, 1.34350
0.34284, 1.34350
0.34515, 1.34350
0.34515, 1.34350
0.34515, 1.34350
0.34630, 1.34350
0.34745, 1.34350
0.34975, 1.34350
0.35090, 1.34350
0.35205, 1.34350
0.35435, 1.34350
0.35665, 1.34350
0.35895, 1.34350
0.36125, 1.34350
0.36470, 1.34350
0.36816, 1.34350
0.36931, 1.34350
0.37276, 1.34350
0.37506, 1.34350
0.37851, 1.34350
0.38196, 1.34350
0.38426, 1.34350
0.38771, 1.34350
0.39117, 1.34350
0.39232, 1.34350
0.39577, 1.34350
0.39807, 1.34350
0.40037, 1.34350
0.40152, 1.34350
0.40267, 1.34350
0.40497, 1.34350
0.40612, 1.34350
0.40727, 1.34350
0.40957, 1.34350
0.40957, 1.34350
0.40957, 1.34350
0.40957, 1.34350
0.40957, 1.34350
0.40957, 1.34350
0.40727, 1.34350
0.40727, 1.34350
0.40612, 1.34350
0.40497, 1.34350
0.40152, 1.34350
0.40037, 1.34350
0.39807, 1.34350
0.39577, 1.34350
0.39232, 1.34350
0.39117, 1.34350
0.38771, 1.34350
0.38426, 1.34350
0.38196, 1.34350
0.37851, 1.34350
0.37506, 1.34350
0.37276, 1.34350
0.36931, 1.34350
0.36816, 1.34350
0.36470, 1.34350
0.36125, 1.34350
0.35895, 1.34350
0.35665, 1.34350
0.35435, 1.34350
0.35205, 1.34350
0.35090, 1.34350
0.34975, 1.34350
0.34745, 1.34350
0.34745, 1.34350
0.34630, 1.34350
0.34630, 1.34350
0.34630, 1.34350
0.34630, 1.34350
0.34630, 1.34350
0.34630, 1.34350
0.34745, 1.34350
0.34975, 1.34350
0.34975, 1.34350
0.35090, 1.34350
0.35205, 1.34350
0.35435, 1.34350
0.35550, 1.34350
0.35895, 1.34350
0.36010, 1.34350
0.36355, 1.34350
0.36470, 1.34350
0.36816, 1.34350
0.36931, 1.34350
0.37276, 1.34350
0.37506, 1.34350
0.37851, 1.34350
0.38196, 1.34350
0.38311, 1.34350
0.38656, 1.34350
0.38886, 1.34350
0.39117, 1.34350
0.39232, 1.34350
0.39577, 1.34350
0.39692, 1.34350
0.39807, 1.34350
0.40037, 1.34350
0.40152, 1.34350
0.40152, 1.34350
0.40267, 1.34350
0.40267, 1.34350
0.40497, 1.34350
0.40497, 1.34350
0.40267, 1.34350
0.40267, 1.34350
0.40267, 1.34350
0.40152, 1.34350
0.40152, 1.34350
0.40037, 1.34350
0.39807, 1.34350
0.39692, 1.34350
0.39577, 1.34350
0.39347, 1.34350
0.39117, 1.34350
0.38886, 1.34350
0.38771, 1.34350
0.38426, 1.34350
0.38311, 1.34350
0.37966, 1.34350
0.37736, 1.34350
0.37506, 1.34350
0.37276, 1.34350
0.37046, 1.34350
0.36816, 1.34350
0.36585, 1.34350
0.36470, 1.34350
0.36125, 1.34350
0.36010, 1.34350
0.35895, 1.34350
0.35665, 1.34350
0.35550, 1.34350
0.35435, 1.34350
0.35435, 1.34350
0.35205, 1.34350
0.35205, 1.34350
0.35090, 1.34350
0.35090, 1.34350
0.35090, 1.34350
0.35090, 1.34350
0.35090, 1.34350
0.35205, 1.34350
0.35205, 1.34350
0.35205, 1.34350
0.35435, 1.34350
0.35550, 1.34350
0.35550, 1.34350
0.35665, 1.34350
0.35895, 1.34350
0.36010, 1.34350
0.36125, 1.34350
0.36355, 1.34350
0.36470, 1.34350
0.36816, 1.34350
0.36931, 1.34350
0.37046, 1.34350
0.37276, 1.34350
0.37506, 1.34350
0.37736, 1.34350
0.37851, 1.34350
0.37966, 1.34350
0.38196, 1.34350
0.38426, 1.34350
0.38656, 1.34350
0.38771, 1.34350
0.38886, 1.34350
0.39117, 1.34350
0.39232, 1.34350
0.39232, 1.34350
0.39347, 1.34350
0.39577, 1.34350
0.39577, 1.34350
0.39692, 1.34350
0.39692, 1.34350
0.39692, 1.34350
0.39807, 1.34350
0.39692, 1.34350
0.39692, 1.34350
0.39692, 1.34350
0.39692, 1.34350
0.39577, 1.34350
0.39577, 1.34350
0.39347, 1.34350
0.39232, 1.34350
0.39232, 1.34350
0.39117, 1.34350
0.38886, 1.34350
0.38771, 1.34350
0.38656, 1.34350
0.38426, 1.34350
0.38311, 1.34350
0.38196, 1.34350
0.37966, 1.34350
0.37736, 1.34350
0.37506, 1.34350
0.37391, 1.34350
0.37046, 1.34350
0.36931, 1.34350
0.36816, 1.34350
0.36585, 1.34350
0.36470, 1.34350
0.36355, 1.34350
0.36125, 1.34350
0.36010, 1.34350
0.35895, 1.34350
0.35895, 1.34350
0.35895, 1.34350
0.35665, 1.34350
0.35665, 1.34350
0.35550, 1.34350
0.35550, 1.34350
0.35550, 1.34350
0.35665, 1.34350
0.35665, 1.34350
0.35665, 1.34350
0.35895, 1.34350
0.35895, 1.34350
0.36010, 1.34350
0.36125, 1.34350
0.36355, 1.34350
0.36470, 1.34350
0.36585, 1.34350
0.36816, 1.34350
0.36931, 1.34350
0.37276, 1.34350
0.37391, 1.34350
0.37506, 1.34350
0.37851, 1.34350
0.37966, 1.34350
0.38196, 1.34350
0.38311, 1.34350
0.38656, 1.34350
0.38771, 1.34350
0.38886, 1.34350
0.39117, 1.34350
0.39232, 1.34350
0.39347, 1.34350
0.39577, 1.34350
0.39692, 1.34350
0.39692, 1.34350
0.39807, 1.34350
0.39807, 1.34350
0.40037, 1.34350
0.40037, 1.34350
0.40037, 1.34350
0.40037, 1.34350
0.39807, 1.34350
0.39807, 1.34350
0.39807, 1.34350
0.39692, 1.34350
0.39577, 1.34350
0.39577, 1.34350
0.39347, 1.34350
0.39232, 1.34350
0.39117, 1.34350
0.38886, 1.34350
0.38771, 1.34350
0.38656, 1.34350
0.38426, 1.34350
0.38196, 1.34350
0.38196, 1.34350
0.37851, 1.34350
0.37736, 1.34350
0.37506, 1.34350
0.37391, 1.34350
0.37046, 1.34350
0.36931, 1.34350
0.36816, 1.34350
0.36585, 1.34350
0.36470, 1.34350
0.36355, 1.34350
0.36125, 1.34350
0.36010, 1.34350
0.36010, 1.34350
0.35895, 1.34350
0.35895, 1.34350
0.35665, 1.34350
0.35665, 1.34350
0.35665, 1.34350
0.35665, 1.34350
0.35665, 1.34350
0.35665, 1.34350
0.35665, 1.34350
0.35895, 1.34350
0.35895, 1.34350
0.35895, 1.34350
0.36010, 1.34350
0.36125, 1.34350
0.36125, 1.34350
0.36355, 1.34350
0.36470, 1.34350
0.36816, 1.34350
0.36931, 1.34350
0.37046, 1.34350
0.37276, 1.34350
0.37391, 1.34350
0.37736, 1.34350
0.37851, 1.34350
0.37966, 1.34350
0.38196, 1.34350
0.38426, 1.34350
0.38656, 1.34350
0.38771, 1.34350
0.38886, 1.34350
0.39232, 1.34350
0.39232, 1.34350
0.39347, 1.34350
0.39577, 1.34350
0.39692, 1.34350
0.39692, 1.34350
0.39807, 1.34350
0.39807, 1.34350
0.40037, 1.34350
0.40037, 1.34350
0.40037, 1.34350
0.40037, 1.34350
0.39807, 1.34350
0.39807, 1.34350
0.39807, 1.34350
0.39692, 1.34350
0.39577, 1.34350
0.39577, 1.34350
0.39347, 1.34350
0.39232, 1.34350
0.39117, 1.34350
0.38886, 1.34350
0.38771, 1.34350
0.38656, 1.34350
0.38426, 1.34350
0.38311, 1.34350
0.38196, 1.34350
0.37966, 1.34350
0.37851, 1.34350
0.37506, 1.34350
0.37391, 1.34350
0.37276, 1.34350
0.37046, 1.34350
0.36931, 1.34350
0.36816, 1.34350
0.36585, 1.34350
0.36585, 1.34350
0.36470, 1.34350
0.36355, 1.34350
0.36355, 1.34350
0.36125, 1.34350
0.36125, 1.34350
0.36010, 1.34350
0.36010, 1.34350
0.36010, 1.34350
0.36010, 1.34350
0.36010, 1.34350
0.36125, 1.34350
0.36125, 1.34350
0.36355, 1.34350
0.36470, 1.34350
0.36470, 1.34350
0.36585, 1.34350
0.36816, 1.34350
0.36931, 1.34350
0.37046, 1.34350
0.37276, 1.34350
0.37391, 1.34350
0.37506, 1.34350
0.37851, 1.34350
0.37966, 1.34350
0.38196, 1.34350
0.38311, 1.34350
0.38426, 1.34350
0.38656, 1.34350
0.38886, 1.34350
0.39117, 1.34350
0.39232, 1.34350
0.39232, 1.34350
0.39347, 1.34350
0.39577, 0.50650
0.39692, 0.50650
0.39807, 0.50650
0.39807, 0.50650
0.39692, 0.50650
0.39577, 0.50650
0.39232, 0.50650
0.38771, 0.50650
0.38311, 0.50650
0.37506, 0.50650
0.36585, 0.50650
0.35550, 0.50650
0.34284, 0.50650
0.32904, 0.50650
0.31523, 0.50650
0.29913, 0.50650
0.28072, 0.50650
0.26001, 0.50650
0.24045, 0.50650
0.21859, 0.50650
0.19558, 0.50650
0.17257, 0.50650
0.14956, 0.50650
0.12540, 0.50650
0.10124, 0.50650
0.07593, 0.50650
0.05177, 0.50650
0.02761, 0.50650
0.00460, 0.50650
-0.01841, 0.50650
-0.04142, 0.50650
-0.06328, 0.50650
-0.08168, 0.50650
-0.10124, 0.50650
-0.11850, 0.50650
-0.13346, 0.50650
-0.14726, 0.50650
-0.15992, 0.50650
-0.16912, 0.50650
-0.17833, 0.50650
-0.18408, 0.50650
-0.18868, 0.50650
-0.19098, 0.50650
-0.19098, 0.50650
-0.18868, 0.50650
-0.18408, 0.50650
-0.17948, 0.50650
-0.17027, 0.50650
-0.16107, 0.50650
-0.15071, 0.50650
-0.13806, 0.50650
-0.12310, 0.50650
-0.10815, 0.50650
-0.09089, 0.50650
-0.07248, 0.50650
-0.05407, 0.50650
-0.03451, 0.50650
-0.01381, 0.50650
0.00690, 0.50650
0.02876, 0.50650
0.04832, 0.50650
0.06903, 0.50650
0.08974, 0.50650
0.11045, 0.50650
0.12885, 0.50650
0.14726, 0.50650
0.16337, 0.50650
0.18063, 0.50650
0.19558, 0.50650
0.20824, 0.50650
0.22089, 0.50650
0.23010, 0.50650
0.23930, 0.50650
0.24505, 0.50650
0.24966, 0.50650
0.25311, 0.50650
0.25311, 0.50650
0.25081, 0.50650
0.24850, 0.50650
0.24390, 0.50650
0.23585, 0.50650
0.22780, 0.50650
0.21744, 0.50650
0.20479, 0.50650
0.19098, 0.50650
0.17717, 0.50650
0.16222, 0.50650
0.14381, 0.50650
0.12540, 0.50650
0.10700, 0.50650
0.08744, 0.50650
0.06673, 0.50650
0.04717, 0.50650
0.02531, 0.50650
0.00575, 0.50650
-0.01381, 0.50650
-0.03451, 0.50650
-0.05292, 0.50650
-0.07133, 0.50650
-0.08974, 0.50650
-0.10469, 0.50650
-0.11965, 0.50650
-0.13576, 0.50650
-0.14726, 0.50650
-0.15877, 0.50650
-0.16797, 0.50650
-0.17487, 0.50650
-0.18178, 0.50650
-0.18638, 0.50650
-0.18753, 0.50650
-0.18868, 0.50650
-0.18753, 0.50650
-0.18408, 0.50650
-0.17948, 0.50650
-0.17257, 0.50650
-0.16452, 0.50650
-0.15417, 0.50650
-0.14266, 0.50650
-0.13116, 0.50650
-0.11735, 0.50650
-0.10124, 0.50650
-0.08514, 0.50650
-0.06788, 0.50650
-0.04947, 0.50650
-0.03106, 0.50650
-0.01266, 0.50650
0.00575, 0.50650
0.02531, 0.50650
0.04602, 0.50650
0.06443, 0.50650
0.08283, 0.50650
0.10124, 0.50650
0.11735, 0.50650
0.13461, 0.50650
0.14956, 0.50650
0.16567, 0.50650
0.17717, 0.50650
0.18983, 0.50650
0.20018, 0.50650
0.20824, 0.50650
0.21629, 0.50650
0.22089, 0.50650
0.22550, 0.50650
0.22665, 0.50650
0.22665, 0.50650
0.22550, 0.50650
0.22204, 0.50650
0.21744, 0.50650
0.20939, 0.50650
0.20249, 0.50650
0.19098, 0.50650
0.18063, 0.50650
0.16797, 0.50650
0.15417, 0.50650
0.13921, 0.50650
0.12425, 0.50650
0.10700, 0.50650
0.08974, 0.50650
0.07133, 0.50650
0.05292, 0.50650
0.03451, 0.50650
0.01611, 0.50650
-0.00230, 0.50650
-0.02071, 0.50650
-0.03682, 0.50650
-0.05407, 0.50650
-0.07133, 0.50650
-0.08629, 0.50650
-0.10124, 0.50650
-0.11505, 0.50650
-0.12770, 0.50650
-0.13806, 0.50650
-0.14726, 0.50650
-0.15532, 0.50650
-0.16107, 0.50650
-0.16567, 0.50650
-0.16912, 0.50650
-0.17027, 0.50650
-0.16912, 0.50650
-0.16797, 0.50650
-0.16452, 0.50650
-0.15992, 0.50650
-0.15186, 0.50650
-0.14496, 0.50650
-0.13576, 0.50650
-0.12310, 0.50650
-0.11045, 0.50650
-0.09894, 0.50650
-0.08514, 0.50650
-0.06903, 0.50650
-0.05292, 0.50650
-0.03682, 0.50650
-0.01841, 0.50650
-0.00230, 0.50650
0.01496, 0.50650
0.03336, 0.50650
0.05062, 0.50650
0.06673, 0.50650
0.08399, 0.50650
0.10124, 0.50650
0.11620, 1.36462
0.13000, 1.36462
0.14381, 1.36462
0.15762, 1.36462
0.17027, 1.36462
0.18063, 1.36462
0.19328, 1.36462
0.20249, 1.36462
0.21284, 1.36462
0.22204, 1.36462
0.23125, 1.36462
0.24045, 1.36462
0.24850, 1.36462
0.25771, 1.36462
0.26691, 1.36462
0.27382, 1.36462
0.28302, 1.36462
0.29222, 1.36462
0.30143, 1.36462
0.30948, 1.36462
0.31868, 1.36462
0.32789, 1.36462
0.33824, 1.36462
0.34745, 1.36462
0.35665, 1.36462
0.36585, 1.36462
0.37506, 1.36462
0.38311, 1.36462
0.39232, 1.36462
0.40152, 1.36462
0.41072, 1.36462
0.41878, 1.36462
0.42568, 1.36462
0.43373, 1.36462
0.44179, 1.36462
0.44754, 1.36462
0.45329, 1.36462
0.46019, 1.36462
0.46480, 1.36462
0.46940, 1.36462
0.47170, 1.36462
0.47515, 1.36462
0.47860, 1.36462
0.47975, 1.36462
0.48090, 1.36462
0.48320, 1.36462
0.48320, 1.36462
0.48090, 1.36462
0.47975, 1.36462
0.47860, 1.36462
0.47515, 1.36462
0.47170, 1.36462
0.46710, 1.36462
0.46250, 1.36462
0.45789, 1.36462
0.45329, 1.36462
0.44754, 1.36462
0.44179, 1.36462
0.43488, 1.36462
0.42913, 1.36462
0.42108, 1.36462
0.41417, 1.36462
0.40727, 1.36462
0.40037, 1.36462
0.39232, 1.36462
0.38426, 1.36462
0.37851, 1.36462
0.37046, 1.36462
0.36470, 1.36462
0.35665, 1.36462
0.35090, 1.36462
0.34515, 1.36462
0.34054, 1.36462
0.33594, 1.36462
0.33134, 1.36462
0.32674, 1.36462
0.32329, 1.36462
0.31984, 1.36462
0.31868, 1.36462
0.31753, 1.36462
0.31753, 1.36462
0.31753, 1.36462
0.31753, 1.36462
0.31868, 1.36462
0.31984, 1.36462
0.32214, 1.36462
0.32444, 1.36462
0.32789, 1.36462
0.33249, 1.36462
0.33709, 1.36462
0.34169, 1.36462
0.34745, 1.36462
0.35205, 1.36462
0.35895, 1.36462
0.36470, 1.36462
0.37046, 1.36462
0.37851, 1.36462
0.38426, 1.36462
0.39232, 1.36462
0.39807, 1.36462
0.40497, 1.36462
0.41072, 1.36462
0.41648, 1.36462
0.42338, 1.36462
0.42913, 1.36462
0.43488, 1.36462
0.44179, 1.36462
0.44639, 1.36462
0.45099, 1.36462
0.45559, 1.36462
0.45789, 1.36462
0.46134, 1.36462
0.46480, 1.36462
0.46595, 1.36462
0.46710, 1.36462
0.46940, 1.36462
0.47055, 1.36462
0.47055, 1.36462
0.46940, 1.36462
0.46710, 1.36462
0.46595, 1.36462
0.46480, 1.36462
0.46134, 1.36462
0.45674, 1.36462
0.45329, 1.36462
0.44869, 1.36462
0.44409, 1.36462
0.43833, 1.36462
0.43373, 1.36462
0.42798, 1.36462
0.42108, 1.36462
0.41533, 1.36462
0.40957, 1.36462
0.40152, 1.36462
0.39577, 1.36462
0.38886, 1.36462
0.38196, 1.36462
0.37506, 1.36462
0.36931, 1.36462
0.36355, 1.36462
0.35665, 1.36462
0.35205, 1.36462
0.34630, 1.36462
0.34169, 1.36462
0.33709, 1.36462
0.33249, 1.36462
0.32904, 1.36462
0.32789, 1.36462
0.32444, 1.36462
0.32329, 1.36462
0.32214, 1.36462
0.32214, 1.36462
0.32214, 1.36462
0.32214, 1.36462
0.32329, 1.36462
0.32444, 1.36462
0.32674, 1.36462
0.32904, 1.36462
0.33249, 1.36462
0.33709, 1.36462
0.34054, 1.36462
0.34515, 1.36462
0.34975, 1.36462
0.35550, 1.36462
0.36010, 1.36462
0.36816, 1.36462
0.37276, 1.36462
0.37851, 1.36462
0.38426, 1.36462
0.39232, 1.36462
0.39807, 1.36462
0.40497, 1.36462
0.41072, 1.36462
0.41648, 1.36462
0.42338, 1.36462
0.42913, 1.36462
0.43373, 1.36462
0.43949, 1.36462
0.44409, 1.36462
0.44754, 1.36462
0.45214, 1.36462
0.45559, 1.36462
0.45789, 1.36462
0.46019, 1.36462
0.46134, 1.36462
0.46250, 1.36462
0.46480, 1.36462
0.46480, 1.36462
0.46250, 1.36462
0.46250, 1.36462
0.46134, 1.36462
0.46019, 1.36462
0.45674, 1.36462
0.45329, 1.36462
0.45099, 1.36462
0.44639, 1.36462
0.44294, 1.36462
0.43718, 1.36462
0.43258, 1.36462
0.42798, 1.36462
0.42108, 0.56282
