y, u
0.41533, 0.56282
0.41072, 0.56282
0.40267, 0.56282
0.39577, 0.56282
0.38771, 0.56282
0.37736, 0.56282
0.36585, 0.56282
0.35435, 0.56282
0.34169, 0.56282
0.32789, 0.56282
0.31293, 0.56282
0.29452, 0.56282
0.27727, 0.56282
0.25886, 0.56282
0.23930, 0.56282
0.21859, 0.56282
0.19788, 0.56282
0.17487, 0.56282
0.15301, 0.56282
0.13116, 0.56282
0.10815, 0.56282
0.08744, 0.56282
0.06443, 0.56282
0.04257, 0.56282
0.02071, 0.56282
0.00000, 0.56282
-0.01841, 0.56282
-0.03912, 0.56282
-0.05522, 0.56282
-0.07248, 0.56282
-0.08744, 0.56282
-0.10124, 0.56282
-0.11390, 0.56282
-0.12425, 0.56282
-0.13231, 0.56282
-0.14036, 0.56282
-0.14496, 0.56282
-0.14956, 0.56282
-0.15071, 0.56282
-0.14956, 0.56282
-0.14726, 0.56282
-0.14496, 0.56282
-0.13806, 0.56282
-0.13116, 0.56282
-0.12310, 0.56282
-0.11275, 0.56282
-0.10009, 0.56282
-0.08744, 0.56282
-0.07363, 0.56282
-0.05867, 0.56282
-0.04142, 0.56282
-0.02646, 0.56282
-0.00805, 0.56282
0.01035, 0.56282
0.02761, 0.56282
0.04602, 0.56282
0.06558, 0.56282
0.08283, 0.56282
0.10124, 0.56282
0.11735, 0.56282
0.13461, 0.56282
0.14956, 0.56282
0.16567, 0.56282
0.17717, 0.56282
0.19098, 0.56282
0.20249, 0.56282
0.21169, 0.56282
0.22089, 0.56282
0.22665, 0.56282
0.23125, 0.56282
0.23585, 0.56282
0.23700, 0.56282
0.23700, 0.56282
0.23585, 0.56282
0.23240, 0.56282
0.22780, 0.56282
0.22204, 0.56282
0.21284, 0.56282
0.20364, 0.56282
0.19328, 0.56282
0.18178, 0.56282
0.16797, 0.56282
0.15417, 0.56282
0.13921, 0.56282
0.12195, 0.56282
0.10584, 0.56282
0.08859, 0.56282
0.07133, 0.56282
0.05292, 0.56282
0.03682, 0.56282
0.01841, 0.56282
0.00115, 0.56282
-0.01726, 0.56282
-0.03221, 0.56282
-0.04947, 0.56282
-0.06443, 0.56282
-0.07823, 0.56282
-0.09089, 0.56282
-0.10354, 0.56282
-0.11390, 0.56282
-0.12310, 0.56282
-0.13116, 0.56282
-0.13691, 0.56282
-0.14151, 0.56282
-0.14611, 0.56282
-0.14726, 0.56282
-0.14726, 0.56282
-0.14611, 0.56282
-0.14266, 0.56282
-0.13806, 0.56282
-0.13231, 0.56282
-0.12425, 0.56282
-0.11505, 0.56282
-0.10584, 0.56282
-0.09434, 0.56282
-0.08168, 0.56282
-0.06788, 0.56282
-0.05407, 0.56282
-0.03912, 0.56282
-0.02301, 0.56282
-0.00805, 0.56282
0.00920, 0.56282
0.02531, 0.56282
0.04257, 0.56282
0.05983, 0.56282
0.07593, 0.56282
0.09204, 0.56282
0.10700, 0.56282
0.12195, 0.56282
0.13576, 0.56282
0.14956, 0.56282
0.16222, 0.56282
0.17257, 0.56282
0.18178, 0.56282
0.19098, 0.56282
0.19903, 0.56282
0.20479, 0.56282
0.20824, 0.56282
0.21169, 0.56282
0.21284, 0.56282
0.21284, 0.56282
0.20939, 0.56282
0.20709, 0.56282
0.20249, 0.56282
0.19558, 0.56282
0.18868, 0.56282
0.18063, 0.56282
0.17027, 0.56282
0.15877, 0.56282
0.14726, 0.56282
0.13346, 0.56282
0.11965, 0.56282
0.10584, 0.56282
0.08974, 0.56282
0.07478, 0.56282
0.05752, 0.56282
0.04257, 0.56282
0.02761, 0.56282
0.01150, 0.56282
-0.00460, 0.56282
-0.01841, 0.56282
-0.03451, 0.56282
-0.04832, 0.56282
-0.05983, 0.56282
-0.07248, 0.56282
-0.08514, 0.56282
-0.09434, 0.56282
-0.10354, 0.56282
-0.11045, 0.56282
-0.11735, 0.56282
-0.12310, 0.56282
-0.12655, 0.56282
-0.12885, 0.56282
-0.12885, 0.56282
-0.12885, 0.56282
-0.12655, 0.56282
-0.12310, 0.56282
-0.11850, 0.56282
-0.11275, 0.56282
-0.10469, 0.56282
-0.09549, 0.56282
-0.08629, 0.56282
-0.07593, 0.56282
-0.06443, 0.56282
-0.05062, 0.56282
-0.03912, 0.56282
-0.02531, 0.56282
-0.01150, 0.56282
0.00230, 0.56282
0.01956, 0.56282
0.03451, 0.56282
0.04832, 0.56282
0.06443, 0.56282
0.07823, 0.56282
0.09204, 0.56282
0.10584, 0.56282
0.11965, 0.56282
0.13116, 0.56282
0.14381, 0.56282
0.15301, 1.01975
0.16222, 1.01975
0.17142, 1.01975
0.17717, 1.01975
0.18523, 1.01975
0.18983, 1.01975
0.19443, 1.01975
0.19788, 1.01975
0.19903, 1.01975
0.20018, 1.01975
0.20249, 1.01975
0.20249, 1.01975
0.20018, 1.01975
0.19903, 1.01975
0.19788, 1.01975
0.19558, 1.01975
0.19328, 1.01975
0.18983, 1.01975
0.18638, 1.01975
0.18408, 1.01975
0.18063, 1.01975
0.17602, 1.01975
0.17257, 1.01975
0.16797, 1.01975
0.16567, 1.01975
0.16337, 1.01975
0.15877, 1.01975
0.15762, 1.01975
0.15417, 1.01975
0.15301, 1.01975
0.15186, 1.01975
0.14956, 1.01975
0.14956, 1.01975
0.14956, 1.01975
0.14956, 1.01975
0.14956, 1.01975
0.15186, 1.01975
0.15301, 1.01975
0.15417, 1.01975
0.15762, 1.01975
0.16107, 1.01975
0.16337, 1.01975
0.16797, 1.01975
0.17142, 1.01975
0.17602, 1.01975
0.18178, 1.01975
0.18638, 1.01975
0.19098, 1.01975
0.19788, 1.01975
0.20249, 1.01975
0.20824, 1.01975
0.21284, 1.01975
0.21859, 1.01975
0.22550, 1.01975
0.23010, 1.01975
0.23585, 1.01975
0.24045, 1.01975
0.24505, 1.01975
0.24966, 1.01975
0.25426, 1.01975
0.25886, 1.01975
0.26231, 1.01975
0.26461, 1.01975
0.26806, 1.01975
0.27151, 1.01975
0.27267, 1.01975
0.27382, 1.01975
0.27382, 1.01975
0.27612, 1.01975
0.27612, 1.01975
0.27612, 1.01975
0.27382, 1.01975
0.27267, 1.01975
0.27151, 1.01975
0.26806, 1.01975
0.26691, 1.01975
0.26231, 1.01975
0.25886, 1.01975
0.25541, 1.01975
0.25081, 1.01975
0.24620, 1.01975
0.24160, 1.01975
0.23700, 1.01975
0.23125, 1.01975
0.22665, 1.01975
0.22204, 1.01975
0.21629, 1.01975
0.21169, 1.01975
0.20479, 1.01975
0.20018, 1.01975
0.19558, 1.01975
0.18983, 1.01975
0.18523, 1.01975
0.18178, 1.01975
0.17717, 1.01975
0.17487, 1.01975
0.17027, 1.01975
0.16682, 1.01975
0.16337, 1.01975
0.16222, 1.01975
0.16107, 1.01975
0.15877, 1.01975
0.15762, 1.01975
0.15762, 1.01975
0.15762, 1.01975
0.15762, 1.01975
0.15877, 1.01975
0.16107, 1.01975
0.16222, 1.01975
0.16337, 1.01975
0.16682, 1.01975
0.17027, 1.01975
0.17487, 1.01975
0.17717, 1.01975
0.18178, 1.01975
0.18523, 1.01975
0.18983, 1.01975
0.19558, 1.01975
0.19903, 1.01975
0.20479, 1.01975
0.20824, 1.01975
0.21399, 1.01975
0.21859, 1.01975
0.22319, 1.01975
0.22780, 1.01975
0.23240, 1.01975
0.23700, 1.01975
0.24045, 1.01975
0.24505, 1.01975
0.24966, 1.01975
0.25311, 1.01975
0.25541, 1.01975
0.25886, 1.01975
0.26001, 1.01975
0.26231, 1.01975
0.26346, 1.01975
0.26461, 1.01975
0.26461, 1.01975
0.26461, 1.01975
0.26461, 1.01975
0.26461, 1.01975
0.26346, 1.01975
0.26231, 1.01975
0.26001, 1.01975
0.25886, 1.01975
0.25541, 1.01975
0.25311, 1.01975
0.24966, 1.01975
0.24620, 1.01975
0.24390, 1.01975
0.24045, 1.01975
0.23585, 1.01975
0.23125, 1.01975
0.22780, 1.01975
0.22319, 1.01975
0.21859, 1.01975
0.21399, 1.01975
0.20939, 1.01975
0.20709, 1.01975
0.20249, 1.01975
0.19788, 1.01975
0.19443, 1.01975
0.18983, 1.01975
0.18638, 1.01975
0.18408, 1.01975
0.18063, 1.01975
0.17717, 1.01975
0.17602, 1.01975
0.17487, 1.01975
0.17142, 1.01975
0.17142, 1.01975
0.17027, 1.01975
0.16797, 1.01975
0.16797, 1.01975
0.16797, 1.01975
0.17027, 1.01975
0.17027, 1.01975
0.17142, 1.01975
0.17257, 1.01975
0.17487, 1.01975
0.17602, 1.01975
0.17948, 1.01975
0.18178, 1.01975
0.18523, 1.01975
0.18868, 1.01975
0.19098, 1.01975
0.19443, 1.01975
0.19788, 1.01975
0.20249, 1.01975
0.20479, 1.01975
0.20939, 1.01975
0.21284, 1.01975
0.21744, 1.01975
0.22089, 1.01975
0.22319, 1.01975
0.22780, 1.01975
0.23010, 1.01975
0.23470, 1.01975
0.23700, 1.01975
0.24045, 1.01975
0.24160, 1.25158
0.24505, 1.25158
0.24620, 1.25158
0.24850, 1.25158
0.24966, 1.25158
0.25311, 1.25158
0.25426, 1.25158
0.25771, 1.25158
0.25886, 1.25158
0.26231, 1.25158
0.26346, 1.25158
0.26691, 1.25158
0.27151, 1.25158
0.27267, 1.25158
0.27727, 1.25158
0.28072, 1.25158
0.28532, 1.25158
0.28992, 1.25158
0.29452, 1.25158
0.29913, 1.25158
0.30373, 1.25158
0.30948, 1.25158
0.31408, 1.25158
0.31984, 1.25158
0.32444, 1.25158
0.32904, 1.25158
0.33594, 1.25158
0.34054, 1.25158
0.34515, 1.25158
0.34975, 1.25158
0.35435, 1.25158
0.35895, 1.25158
0.36355, 1.25158
0.36816, 1.25158
0.37046, 1.25158
0.37391, 1.25158
0.37736, 1.25158
0.37966, 1.25158
0.38196, 1.25158
0.38311, 1.25158
0.38426, 1.25158
0.38426, 1.25158
0.38656, 1.25158
0.38656, 1.25158
0.38426, 1.25158
0.38426, 1.25158
0.38311, 1.25158
0.38196, 1.25158
0.37851, 1.25158
0.37736, 1.25158
0.37391, 1.25158
0.37046, 1.25158
0.36816, 1.25158
0.36355, 1.25158
0.35895, 1.25158
0.35550, 1.25158
0.35090, 1.25158
0.34630, 1.25158
0.34169, 1.25158
0.33709, 1.25158
0.33134, 1.25158
0.32674, 1.25158
0.32214, 1.25158
0.31753, 1.25158
0.31293, 1.25158
0.30833, 1.25158
0.30488, 1.25158
0.30028, 1.25158
0.29683, 1.25158
0.29452, 1.25158
0.29107, 1.25158
0.28762, 1.25158
0.28647, 1.25158
0.28532, 1.25158
0.28302, 1.25158
0.28302, 1.25158
0.28187, 1.25158
0.28187, 1.25158
0.28302, 1.25158
0.28302, 1.25158
0.28532, 1.25158
0.28647, 1.25158
0.28992, 1.25158
0.29107, 1.25158
0.29452, 1.25158
0.29683, 1.25158
0.30143, 1.25158
0.30488, 1.25158
0.30948, 1.25158
0.31408, 1.25158
0.31868, 1.25158
0.32329, 1.25158
0.32789, 1.25158
0.33249, 1.25158
0.33709, 1.25158
0.34169, 1.25158
0.34630, 1.25158
0.35090, 1.25158
0.35435, 1.25158
0.35895, 1.25158
0.36125, 1.25158
0.36585, 1.25158
0.36931, 1.25158
0.37276, 1.25158
0.37506, 1.25158
0.37736, 1.25158
0.37966, 1.25158
0.38196, 1.25158
0.38196, 1.25158
0.38311, 1.25158
0.38311, 1.25158
0.38311, 1.25158
0.38196, 1.25158
0.38196, 1.25158
0.37966, 1.25158
0.37851, 1.25158
0.37736, 1.25158
0.37391, 1.25158
0.37046, 1.25158
0.36816, 1.25158
0.36470, 1.25158
0.36125, 1.25158
0.35895, 1.25158
0.35435, 1.25158
0.34975, 1.25158
0.34515, 1.25158
0.34054, 1.25158
0.33709, 1.25158
0.33249, 1.25158
0.32789, 1.25158
0.32329, 1.25158
0.31868, 1.25158
0.31523, 1.25158
0.31063, 1.25158
0.30603, 1.25158
0.30373, 1.25158
0.30028, 1.25158
0.29683, 1.25158
0.29452, 1.25158
0.29222, 1.25158
0.28992, 1.25158
0.28762, 1.25158
0.28647, 1.25158
0.28532, 1.25158
0.28532, 1.25158
0.28532, 1.25158
0.28532, 1.25158
0.28532, 1.25158
0.28647, 1.25158
0.28762, 1.25158
0.28992, 1.25158
0.29107, 1.25158
0.29222, 1.25158
0.29567, 1.25158
0.29913, 1.25158
0.30143, 1.25158
0.30603, 1.25158
0.30948, 1.25158
0.31408, 1.25158
0.31868, 1.25158
0.32214, 1.25158
0.32674, 1.25158
0.33134, 1.25158
0.33594, 1.25158
0.34054, 1.25158
0.34515, 1.25158
0.34745, 1.25158
0.35205, 1.25158
0.35665, 1.25158
0.36010, 1.25158
0.36355, 1.25158
0.36585, 1.25158
0.36931, 1.25158
0.37046, 1.25158
0.37391, 1.25158
0.37506, 1.25158
0.37736, 1.25158
0.37851, 1.25158
0.37851, 1.25158
0.37851, 1.25158
0.37851, 1.25158
0.37851, 1.25158
0.37736, 1.25158
0.37506, 1.25158
0.37276, 1.25158
0.37046, 1.25158
0.36931, 1.25158
0.36585, 1.25158
0.36355, 1.25158
0.35895, 1.25158
0.35550, 1.25158
0.35205, 1.25158
0.34745, 1.25158
0.34284, 1.25158
0.33824, 1.25158
0.33594, 1.25158
0.33134, 1.25158
0.32674, 1.25158
0.32214, 1.25158
0.31868, 1.25158
0.31408, 1.25158
0.30948, 1.25158
0.30488, 1.25158
0.30143, 1.25158
0.29913, 1.25158
0.29567, 1.25158
0.29222, 1.25158
0.28992, 1.25158
0.28762, 1.25158
0.28532, 1.25158
0.28302, 1.25158
0.28302, 1.25158
0.28302, 1.25158
0.28187, 1.25158
0.28187, 1.25158
0.28302, 1.25158
0.28302, 1.25158
0.28532, 1.25158
0.28647, 1.25158
0.28992, 1.25158
0.29107, 1.25158
0.29452, 1.25158
0.29683, 1.25158
0.30028, 1.25158
0.30373, 1.25158
0.30833, 1.25158
0.31063, 1.25158
0.31523, 1.25158
0.31984, 1.25158
0.32444, 1.25158
0.32789, 1.25158
0.33249, 1.25158
0.33709, 1.25158
0.34054, 1.25158
0.34515, 1.25158
0.34975, 1.25158
0.35205, 1.25158
0.35550, 1.25158
0.35895, 1.25158
0.36125, 1.25158
0.36470, 1.25158
0.36816, 1.25158
0.36931, 1.25158
0.37276, 1.25158
0.37391, 1.25158
0.37391, 1.25158
0.37506, 1.25158
0.37506, 1.25158
0.37506, 1.25158
0.37506, 1.25158
0.37506, 1.25158
0.37391, 1.25158
0.37276, 1.25158
0.37046, 1.25158
0.36931, 1.25158
0.36816, 1.25158
0.36470, 1.25158
0.36125, 1.25158
0.35895, 1.25158
0.35550, 1.25158
0.35205, 1.25158
0.34975, 1.25158
0.34515, 1.25158
0.34054, 1.25158
0.33709, 1.25158
0.33249, 1.25158
0.32904, 1.25158
0.32444, 1.25158
0.32214, 1.25158
0.31868, 1.25158
0.31408, 1.25158
0.31063, 1.25158
0.30603, 1.25158
0.30373, 1.25158
0.30143, 1.25158
0.29913, 1.25158
0.29567, 1.25158
0.29452, 1.25158
0.29222, 1.25158
0.29107, 1.25158
0.28992, 1.25158
0.28992, 1.25158
0.28762, 1.25158
0.28762, 1.25158
0.28992, 1.25158
0.28992, 1.25158
0.29107, 1.25158
0.29222, 1.25158
0.29222, 1.25158
0.29567, 1.25158
0.29683, 1.25158
0.30028, 1.25158
0.30373, 1.25158
0.30603, 1.25158
0.30948, 1.25158
0.31293, 1.25158
0.31753, 1.25158
0.31984, 1.25158
0.32329, 1.25158
0.32789, 1.25158
0.33134, 1.25158
0.33594, 1.25158
0.33824, 1.25158
0.34169, 1.25158
0.34515, 1.25158
0.34975, 1.25158
0.35205, 1.25158
0.35550, 1.25158
0.35665, 1.25158
0.36010, 1.25158
0.36125, 1.25158
0.36470, 1.25158
0.36585, 1.25158
0.36816, 1.25158
0.36931, 1.25158
0.36931, 1.25158
0.36931, 1.25158
0.36931, 1.25158
0.36931, 1.25158
0.36931, 1.25158
0.36816, 1.25158
0.36585, 1.25158
0.36585, 1.25158
0.36355, 1.25158
0.36125, 1.25158
0.35895, 1.25158
0.35665, 1.25158
0.35435, 1.25158
0.35090, 1.25158
0.34745, 1.25158
0.34515, 1.25158
0.34169, 1.25158
0.33824, 1.25158
0.33364, 1.25158
0.33134, 1.25158
0.32789, 1.25158
0.32444, 1.25158
0.31984, 1.25158
0.31753, 1.25158
0.31408, 1.25158
0.31063, 1.25158
0.30833, 1.25158
0.30488, 1.25158
0.30143, 1.25158
0.29913, 1.25158
0.29683, 1.25158
0.29567, 1.25158
0.29452, 1.25158
0.29222, 1.25158
0.29222, 1.25158
0.29107, 1.25158
0.29107, 1.25158
0.29107, 1.25158
0.29107, 1.25158
0.29107, 1.25158
0.29222, 1.25158
0.29452, 1.25158
0.29567, 1.25158
0.29683, 1.25158
0.29913, 1.25158
0.30143, 1.25158
0.30488, 1.25158
0.30603, 1.25158
0.31063, 1.25158
0.31408, 1.25158
0.31753, 1.25158
0.31984, 1.25158
0.32329, 1.25158
0.32789, 1.25158
0.32904, 1.25158
0.33364, 1.25158
0.33709, 1.25158
0.34054, 1.25158
0.34284, 1.25158
0.34630, 1.25158
0.34975, 1.25158
0.35205, 1.25158
0.35435, 1.25158
0.35665, 1.25158
0.35895, 1.25158
0.36010, 1.25158
0.36125, 1.25158
0.36355, 1.25158
0.36470, 1.25158
0.36470, 1.25158
0.36470, 1.25158
0.36470, 1.25158
0.36470, 1.25158
0.36470, 1.25158
0.36470, 1.25158
0.36355, 1.25158
0.36125, 1.25158
0.36010, 1.25158
0.35895, 1.25158
0.35665, 1.25158
0.35435, 1.25158
0.35205, 1.25158
0.34975, 1.25158
0.34630, 1.25158
0.34515, 1.25158
0.34169, 1.25158
0.33824, 1.25158
0.33594, 1.25158
0.33134, 1.25158
0.32789, 1.25158
0.32674, 1.25158
0.32214, 1.25158
0.31868, 1.25158
0.31523, 1.25158
0.31408, 1.25158
0.31063, 1.25158
0.30833, 1.25158
0.30488, 1.25158
0.30373, 1.25158
0.30028, 1.25158
0.29913, 1.25158
0.29683, 1.25158
0.29567, 1.25158
0.29567, 1.25158
0.29452, 1.25158
0.29452, 1.25158
0.29452, 1.25158
0.29452, 1.25158
0.29452, 1.25158
0.29567, 1.25158
0.29567, 1.25158
0.29683, 1.25158
0.30028, 1.25158
0.30143, 1.25158
0.30373, 1.25158
0.30603, 1.25158
0.30833, 1.25158
0.31063, 1.25158
0.31408, 1.25158
0.31753, 1.25158
0.31984, 1.25158
0.32329, 1.25158
0.32789, 1.25158
0.33134, 1.25158
0.33364, 1.25158
0.33709, 1.25158
0.34054, 1.25158
0.34284, 1.25158
0.34630, 1.25158
0.34975, 1.25158
0.35205, 1.25158
0.35435, 1.25158
0.35665, 1.25158
0.35895, 1.25158
0.36010, 1.25158
0.36125, 1.25158
0.36355, 1.25158
0.36470, 1.25158
0.36585, 1.25158
0.36585, 1.25158
0.36585, 1.25158
0.36585, 1.25158
0.36585, 1.25158
0.36470, 1.25158
0.36470, 1.25158
0.36355, 1.25158
0.36125, 1.25158
0.35895, 1.25158
0.35665, 1.25158
0.35435, 1.25158
0.35205, 1.25158
0.34975, 1.25158
0.34630, 1.25158
0.34284, 1.25158
0.34054, 1.25158
0.33709, 1.25158
0.33364, 1.25158
0.33134, 1.25158
0.32789, 1.25158
0.32444, 1.25158
0.32214, 1.25158
0.31868, 1.25158
0.31523, 1.25158
0.31293, 1.25158
0.30948, 1.25158
0.30833, 1.25158
0.30488, 1.25158
0.30373, 1.25158
0.30143, 1.25158
0.30028, 1.25158
0.29913, 1.25158
0.29683, 1.25158
0.29567, 1.25158
0.29567, 1.25158
0.29567, 1.25158
0.29567, 1.25158
0.29567, 1.25158
0.29567, 1.25158
0.29683, 1.25158
0.29683, 1.25158
0.30028, 1.25158
0.30143, 1.25158
0.30373, 1.25158
0.30488, 1.25158
0.30603, 1.25158
0.30948, 1.25158
0.31293, 1.25158
0.31523, 1.25158
0.31868, 1.25158
0.31984, 1.25158
0.32444, 1.25158
0.32789, 1.25158
0.32904, 1.25158
0.33364, 1.25158
0.33709, 1.25158
0.33824, 1.25158
0.34169, 1.25158
0.34515, 1.25158
0.34745, 1.25158
0.35090, 1.25158
0.35205, 1.25158
0.35550, 1.25158
0.35665, 1.25158
0.35895, 1.25158
0.36010, 1.25158
0.36125, 1.25158
0.36355, 1.25158
0.36355, 1.25158
0.36355, 1.25158
0.36470, 1.25158
0.36470, 1.25158
0.36355, 1.25158
0.36355, 1.25158
0.36125, 1.25158
0.36125, 1.25158
0.36010, 1.25158
0.35895, 1.25158
0.35665, 1.25158
0.35435, 1.25158
0.35205, 1.25158
0.34975, 1.25158
0.34630, 1.25158
0.34284, 1.25158
0.34054, 1.25158
0.33824, 1.25158
0.33594, 1.25158
0.33249, 1.25158
0.32789, 1.25158
0.32674, 1.25158
0.32329, 1.25158
0.31984, 1.25158
0.31753, 1.25158
0.31408, 1.25158
0.31063, 1.25158
0.30948, 1.25158
0.30603, 1.25158
0.30488, 1.25158
0.30373, 1.25158
0.30028, 1.25158
0.29913, 1.25158
0.29913, 1.25158
0.29683, 1.25158
0.29683, 1.25158
0.29567, 1.25158
0.29567, 1.25158
0.29567, 1.25158
0.29567, 1.25158
0.29683, 1.25158
0.29683, 1.25158
0.29913, 1.25158
0.30028, 1.25158
0.30143, 1.25158
0.30373, 1.25158
0.30488, 1.25158
0.30833, 1.25158
0.31063, 1.25158
0.31408, 1.25158
0.31523, 1.25158
0.31868, 1.25158
0.32214, 1.25158
0.32444, 1.25158
0.32789, 1.25158
0.32904, 1.25158
0.33249, 1.25158
0.33594, 1.25158
0.33824, 1.25158
0.34169, 1.25158
0.34515, 1.25158
0.34630, 1.25158
0.34975, 1.25158
0.35090, 1.25158
0.35205, 1.25158
0.35435, 1.25158
0.35550, 1.25158
0.35665, 1.25158
0.35895, 1.25158
0.35895, 1.25158
0.36010, 1.25158
0.36010, 1.25158
0.36010, 1.25158
0.36010, 1.25158
0.36010, 1.25158
0.35895, 1.25158
0.35895, 1.25158
0.35895, 1.25158